#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.050757,8.553253,0.000000,2.596405,6.120854,1.273538,22.519078
0.000000,0.000000,1.614360,3.214799,0.000000,7.675191,8.885665,0.129551,16.785199
0.000000,0.000000,1.894458,4.133394,0.000000,4.900760,37.066937,0.127346,24.999631
0.000000,0.000000,1.475478,3.229707,0.000000,4.710848,9.216956,0.155676,49.141344
0.000000,0.000000,1.959860,3.827545,0.000000,4.269722,9.598742,0.177472,22.418755
0.000000,0.000000,2.160685,3.332482,0.000000,4.040944,8.083609,0.172101,22.191551
0.000000,0.000000,1.902072,8.291818,0.000000,3.535144,35.847066,0.175842,25.049654
0.000000,0.000000,1.851469,3.623168,0.000000,3.258308,7.670629,0.125877,47.616306
0.000000,0.000000,1.822877,8.984383,0.000000,3.235177,7.154574,0.127486,24.207475
0.000000,0.000000,1.848385,8.259100,0.000000,2.933640,6.816521,0.122618,22.833117
0.000000,0.000000,1.658021,3.703540,0.000000,4.205631,6.315958,1.511891,17.175741
0.000000,0.000000,1.702160,3.497190,0.000000,8.517093,10.222798,0.180698,19.185852
0.000000,0.000000,2.279017,9.335664,0.000000,6.424271,8.577650,0.133077,46.020010
0.000000,0.000000,1.569412,3.532065,0.000000,3.856567,8.822118,0.182018,22.595235
0.000000,0.000000,2.054638,3.476231,0.000000,5.539851,8.078234,0.188064,21.088281
0.000000,0.000000,2.127782,3.639504,0.000000,3.203909,38.598526,0.141600,22.257129
0.000000,0.000000,1.552537,3.668631,0.000000,2.713330,6.264170,0.131016,49.759266
0.000000,0.000000,2.779863,3.748560,0.000000,2.325976,5.612728,1.690008,18.009161
0.000000,0.000000,1.956485,9.247728,0.000000,8.772163,8.854526,0.162511,23.005748
0.000000,0.000000,1.669911,3.839531,0.000000,4.152381,38.249328,0.137615,25.608564
0.000000,0.000000,1.602519,3.775646,0.000000,3.176422,6.834587,0.170900,50.159545
0.000000,0.000000,2.327145,3.825388,0.000000,2.794771,6.784105,0.205963,18.800401
0.000000,0.000000,1.628611,3.939362,0.000000,2.287029,6.003010,0.216066,17.952591
0.000000,0.000000,2.094518,3.623857,0.000000,2.015862,5.579401,0.193307,16.761933
0.000000,0.000000,1.675557,3.806478,0.000000,2.223718,5.256358,1.987273,15.641187
0.000000,0.000000,1.936159,4.715588,0.000000,6.244667,7.295160,0.144173,49.155500
0.000000,0.000000,2.992831,3.880127,0.000000,2.886039,5.568222,0.122989,22.709211
0.000000,0.000000,1.730121,4.466958,0.000000,2.401244,5.423781,0.152773,16.824646
0.000000,0.000000,1.578026,3.453859,0.000000,1.590366,4.401599,0.144554,15.316878
0.000000,0.000000,1.896987,3.420519,0.000000,1.375110,30.417456,1.191938,13.612902
0.000000,0.000000,2.169219,3.431399,0.000000,4.234079,4.305293,0.087488,40.638814
0.000000,0.000000,1.691107,3.714030,0.000000,1.593369,3.236576,0.087527,15.825643
0.000000,0.000000,3.206764,3.147438,0.000000,1.370288,3.130879,0.097532,13.090022
0.000000,0.000000,3.550223,3.144403,0.000000,1.191955,2.501736,0.873612,13.110582
0.000000,0.000000,2.575760,3.045412,0.000000,2.145250,2.779270,0.067916,11.797919
0.000000,0.000000,2.240374,2.946877,0.000000,1.534801,2.806906,0.069882,11.668655
0.000000,0.000000,3.746951,2.983230,0.000000,1.672962,2.381362,0.909268,31.643773
0.000000,0.000000,3.538675,3.960359,0.000000,2.841468,3.537875,0.069398,14.289865
0.000000,0.000000,1.722154,3.298228,0.000000,1.112270,2.464984,0.067929,13.133220
0.000000,0.000000,1.774576,2.995233,0.000000,1.612726,2.096722,0.836885,9.915391
0.000000,0.000000,2.199865,2.954315,0.000000,2.764987,2.911298,0.062344,11.330254
0.000000,0.000000,3.318748,2.865854,0.000000,1.131443,2.582637,0.091265,13.398684
0.000000,0.000000,2.321374,2.622802,0.000000,1.669091,2.929947,0.888220,10.360833
0.000000,0.000000,4.168350,2.850540,0.000000,3.161171,3.453112,0.070801,28.692323
0.000000,0.000000,1.865537,3.966615,0.000000,1.437517,2.677086,0.065646,14.176995
0.000000,0.000000,1.789758,3.465240,0.000000,1.262948,2.385907,0.787120,10.943274
0.000000,0.000000,1.817910,3.005252,0.000000,4.340108,3.433282,0.064811,10.727485
0.000000,0.000000,1.774629,2.725392,0.000000,1.484608,3.041733,0.071131,13.839659
0.000000,0.000000,1.508088,5.070534,0.000000,1.561654,2.715035,0.768202,12.610573
0.000000,0.000000,1.589921,4.561099,0.000000,3.471072,3.813646,0.067067,38.689369
0.000000,0.000000,1.680481,4.485645,0.000000,1.633800,3.247218,0.075468,15.094825
0.000000,0.000000,1.755389,2.697995,0.000000,1.042995,2.749674,0.704383,10.882497
0.000000,0.000000,1.625584,2.686960,0.000000,2.562129,3.594047,0.071728,10.365832
0.000000,0.000000,1.646089,3.191553,0.000000,0.954895,2.452140,0.667547,12.639524
0.000000,0.000000,1.635556,2.628449,0.000000,2.211930,3.604649,0.062967,9.706859
0.000000,0.000000,1.773296,2.720583,0.000000,2.147116,4.420671,1.258791,11.916594
0.000000,0.000000,2.091386,3.577160,0.000000,2.694436,3.518394,0.068274,34.344526
0.000000,0.000000,1.644301,3.837953,0.000000,1.302220,2.877286,0.726129,13.508155
0.000000,0.000000,1.603893,2.623866,0.000000,2.250094,3.266791,0.068123,10.574837
0.000000,0.000000,1.784684,2.802624,0.000000,1.642553,3.019124,0.068744,11.631709
0.000000,0.000000,1.597787,2.623548,0.000000,1.079688,2.074149,0.757000,10.391503
0.000000,0.000000,1.675468,2.647110,0.000000,2.211964,30.609972,0.073834,9.685725
0.000000,0.000000,3.473106,2.673335,0.000000,1.163057,2.792104,0.688391,40.625769
0.000000,0.000000,1.685876,4.385586,0.000000,2.875672,4.247681,0.089603,12.182549
0.000000,0.000000,1.609581,3.823452,0.000000,1.068180,2.838835,0.803015,14.373077
0.000000,0.000000,1.493306,2.628913,0.000000,2.585645,3.007273,0.067573,10.200888
0.000000,0.000000,1.762602,2.652320,0.000000,1.265228,3.392615,0.726274,11.555904
0.000000,0.000000,1.518711,2.804226,0.000000,2.375466,3.526340,0.069519,11.151488
0.000000,0.000000,1.686229,2.445516,0.000000,1.393971,3.205353,0.692451,11.560485
0.000000,0.000000,1.651356,2.643740,0.000000,1.958595,3.093267,0.601312,29.158560
0.000000,0.000000,2.586337,3.148149,0.000000,1.948398,4.102804,0.062741,12.943619
0.000000,0.000000,1.810355,2.654453,0.000000,1.641180,3.636202,0.726778,12.140933
0.000000,0.000000,1.573175,2.346765,0.000000,3.061839,4.306282,0.068421,11.305132
0.000000,0.000000,2.183586,2.857006,0.000000,1.847975,4.528783,0.092792,14.150556
0.000000,0.000000,1.614342,3.158051,0.000000,1.611969,2.744722,0.886923,12.974063
0.000000,0.000000,1.934458,2.667086,0.000000,2.859014,4.071216,0.069291,37.325742
0.000000,0.000000,1.846793,3.037829,0.000000,1.649400,3.062980,0.722686,13.524509
0.000000,0.000000,1.620541,2.570503,0.000000,2.912404,3.856593,0.074069,11.058182
0.000000,0.000000,1.704878,2.618076,0.000000,1.211178,3.361462,0.807575,12.704931
0.000000,0.000000,1.880552,2.511260,0.000000,2.618694,3.930904,0.071000,11.196254
0.000000,0.000000,1.860701,2.563394,0.000000,1.248347,3.096055,1.215684,12.615490
0.000000,0.000000,1.660680,2.634146,0.000000,3.151525,4.388491,0.077231,11.384776
0.000000,0.000000,1.895971,2.634895,0.000000,2.059078,3.707180,0.788540,33.103966
0.000000,0.000000,2.602776,3.601847,0.000000,4.041351,4.060992,0.069843,14.652704
0.000000,0.000000,1.941693,2.588320,0.000000,1.158769,3.579071,0.688862,14.231005
0.000000,0.000000,1.733255,2.530428,0.000000,2.348649,3.736511,0.637112,11.157924
0.000000,0.000000,1.875611,2.693476,0.000000,2.216357,4.007212,0.065944,12.849016
0.000000,0.000000,1.555198,2.551127,0.000000,1.492916,3.499925,0.665382,12.001834
0.000000,0.000000,1.860663,2.800848,0.000000,4.030947,3.869137,0.061333,32.726228
0.000000,0.000000,2.628977,2.779066,0.000000,1.319332,3.365404,0.760831,14.949881
0.000000,0.000000,1.522080,3.569204,0.000000,2.276534,3.547633,0.064977,12.053361
0.000000,0.000000,1.585620,3.678271,0.000000,1.114145,3.184794,0.673212,12.692390
0.000000,0.000000,1.618055,2.880676,0.000000,2.367774,3.791455,0.064996,10.914378
0.000000,0.000000,2.140998,3.700881,0.000000,1.365602,32.260443,0.862852,13.579735
0.000000,0.000000,2.231930,4.516760,0.000000,2.786156,3.880866,0.069054,43.080057
0.000000,0.000000,2.001605,2.888042,0.000000,1.222417,3.675955,0.699254,13.255461
0.000000,0.000000,2.054685,2.532779,0.000000,2.568986,3.937582,0.063180,11.645656
0.000000,0.000000,1.557197,2.495157,0.000000,1.045843,3.526606,0.658622,12.160388
0.000000,0.000000,1.665939,2.737490,0.000000,2.325219,3.495861,0.060264,11.100091
0.000000,0.000000,1.631025,2.418965,0.000000,1.700668,3.395031,0.801933,11.467233
0.000000,0.000000,1.961871,2.509151,0.000000,2.631754,3.677329,0.063871,39.470292
0.000000,0.000000,1.741335,3.580094,0.000000,1.153979,3.305290,0.759657,13.265859
0.000000,0.000000,1.659985,3.060178,0.000000,2.607176,3.621590,0.072326,11.529462
0.000000,0.000000,1.881005,2.418795,0.000000,1.174992,3.239786,0.071227,12.053077
0.000000,0.000000,1.506236,2.452167,0.000000,1.055063,2.484144,0.865427,9.854238
0.000000,0.000000,1.976819,3.079367,0.000000,2.539767,3.258864,0.079630,11.057626
0.000000,0.000000,1.562032,2.667633,0.000000,1.883297,2.893483,0.895887,11.646696
0.000000,0.000000,1.659621,2.833227,0.000000,3.010035,3.979089,0.085176,33.137078
0.000000,0.000000,1.645383,3.903004,0.000000,2.406180,3.266908,0.854156,14.413463
0.000000,0.000000,1.596867,3.394878,0.000000,2.750931,3.513740,0.072866,13.116686
0.000000,0.000000,1.627737,3.650513,0.000000,1.499899,3.488361,0.931589,13.163355
0.000000,0.000000,1.487461,4.957438,0.000000,3.111931,34.764833,0.099432,14.128506
0.000000,0.000000,3.685747,3.281865,0.000000,1.146216,2.880075,0.799232,46.902967
0.000000,0.000000,1.949930,2.758274,0.000000,2.586462,3.497409,0.063251,11.073910
0.000000,0.000000,1.770683,2.667955,0.000000,1.014125,2.822688,0.697782,12.106693
0.000000,0.000000,1.694568,2.623796,0.000000,2.383024,3.615119,0.066239,10.242805
0.000000,0.000000,1.714712,2.493163,0.000000,1.032976,2.727532,0.688177,11.768579
0.000000,0.000000,1.652444,2.520874,0.000000,2.386435,3.209882,0.065474,10.064291
0.000000,0.000000,1.853264,3.276052,0.000000,1.395081,2.900992,0.851561,12.373065
0.000000,0.000000,2.156181,2.915161,0.000000,2.662710,3.330667,0.068268,34.974139
0.000000,0.000000,2.083458,3.456533,0.000000,1.497021,3.095123,0.076065,13.193535
0.000000,0.000000,1.557830,2.638529,0.000000,0.990790,2.318418,0.824033,10.301970
0.000000,0.000000,1.698057,2.668915,0.000000,2.380819,3.205828,0.067311,9.866590
0.000000,0.000000,2.020791,2.568536,0.000000,1.323170,3.501399,0.794782,11.633926
0.000000,0.000000,1.524800,3.288456,0.000000,2.689799,3.216554,0.065014,11.905847
0.000000,0.000000,1.712455,3.001586,0.000000,1.095169,2.736755,0.734329,39.150306
0.000000,0.000000,2.345033,2.681316,0.000000,2.251748,3.462088,0.068404,11.081799
0.000000,0.000000,2.278079,2.398989,0.000000,1.027422,2.751543,0.664176,11.838366
0.000000,0.000000,1.503849,2.572300,0.000000,2.766630,3.249217,0.059222,9.837911
0.000000,0.000000,1.656899,2.792442,0.000000,1.315759,2.833165,0.774694,11.943283
0.000000,0.000000,1.552602,2.819857,0.000000,2.480627,3.490159,0.069566,10.750746
0.000000,0.000000,1.628004,2.731275,0.000000,1.299120,2.909770,0.704822,11.860534
0.000000,0.000000,1.980306,2.749417,0.000000,2.060674,3.297011,0.655818,31.683533
0.000000,0.000000,1.673291,2.712950,0.000000,2.021951,3.149051,0.063157,11.906849
0.000000,0.000000,1.647196,2.670745,0.000000,0.979470,2.875004,0.579302,11.149893
0.000000,0.000000,1.579904,2.575175,0.000000,2.439088,3.354379,0.062901,9.946979
0.000000,0.000000,1.655649,2.524818,0.000000,1.267070,3.490657,0.699199,11.589558
0.000000,0.000000,1.524742,2.644441,0.000000,2.624709,30.433780,0.081700,11.094536
0.000000,0.000000,2.939140,2.484063,0.000000,1.380678,3.509839,0.649242,40.432352
0.000000,0.000000,1.893327,2.819742,0.000000,2.311624,4.138914,0.070851,11.767068
0.000000,0.000000,1.623737,2.356178,0.000000,1.220164,3.514170,0.628802,12.103473
0.000000,0.000000,1.725562,2.292601,0.000000,2.120176,3.986741,0.059473,10.780165
0.000000,0.000000,1.722458,2.388591,0.000000,1.188933,3.193888,0.647090,11.810435
0.000000,0.000000,1.687951,2.474442,0.000000,2.261354,3.756774,0.063258,10.652644
0.000000,0.000000,1.605764,2.592380,0.000000,1.962373,3.650521,0.745962,11.858719
0.000000,0.000000,1.569977,2.892146,0.000000,2.514047,3.636185,0.067869,34.447931
0.000000,0.000000,2.217736,2.639064,0.000000,1.124249,3.332973,0.605786,12.709089
0.000000,0.000000,2.045005,2.347066,0.000000,2.068541,3.616250,0.058201,10.897772
0.000000,0.000000,1.896968,2.459703,0.000000,1.175186,3.305116,0.572962,11.595604
0.000000,0.000000,1.617953,2.486064,0.000000,2.220955,3.433983,0.618922,10.614431
0.000000,0.000000,1.565952,2.531019,0.000000,2.276721,3.724366,0.061918,11.881487
0.000000,0.000000,1.626591,2.827629,0.000000,1.199387,3.789906,0.644853,39.429995
0.000000,0.000000,2.388520,3.148651,0.000000,2.509425,3.555333,0.064227,12.787929
0.000000,0.000000,1.918554,2.507015,0.000000,1.168587,3.716076,0.670298,12.211155
0.000000,0.000000,1.716354,2.490096,0.000000,2.458322,4.083705,0.067008,11.207071
0.000000,0.000000,2.046504,2.488373,0.000000,1.241165,3.530938,0.679493,12.839399
0.000000,0.000000,1.606591,2.464659,0.000000,2.632911,36.805474,0.102291,10.996367
0.000000,0.000000,2.007799,2.670746,0.000000,1.897863,4.054749,0.772788,46.258769
0.000000,0.000000,1.707447,3.048871,0.000000,2.922601,4.107349,0.072714,13.167831
0.000000,0.000000,1.594051,3.197627,0.000000,1.203630,3.600486,0.725166,13.602732
0.000000,0.000000,1.487938,2.636202,0.000000,2.712904,4.256862,0.073892,11.157522
0.000000,0.000000,1.623818,2.560951,0.000000,1.348367,3.983849,0.706354,12.818358
0.000000,0.000000,1.740125,2.703349,0.000000,3.122556,4.268919,0.072548,12.010746
0.000000,0.000000,1.742263,2.767838,0.000000,1.272739,3.618637,0.784175,40.683538
0.000000,0.000000,2.864281,3.052038,0.000000,2.876918,4.695131,0.071063,13.250541
0.000000,0.000000,1.807220,2.767176,0.000000,3.036691,4.106398,0.766136,13.878188
0.000000,0.000000,1.709084,2.748641,0.000000,2.735976,4.570817,0.073476,13.996350
0.000000,0.000000,1.686532,4.894441,0.000000,1.584407,3.712787,0.074612,15.771350
0.000000,0.000000,1.669718,2.903799,0.000000,1.328079,3.231644,1.016237,11.539324
0.000000,0.000000,3.926564,3.044889,0.000000,3.384340,4.658402,0.087383,42.585057
0.000000,0.000000,1.943018,4.710344,0.000000,2.065772,3.628280,0.080828,16.620197
0.000000,0.000000,1.966834,4.551538,0.000000,1.015973,2.820198,0.898676,13.918029
0.000000,0.000000,1.701734,4.809117,0.000000,2.800913,4.129328,0.074950,12.783878
0.000000,0.000000,1.993214,3.658726,0.000000,1.196039,3.118015,0.832307,14.271060
0.000000,0.000000,3.319769,2.595729,0.000000,2.869324,3.984618,0.086447,12.529218
0.000000,0.000000,3.135785,2.862843,0.000000,1.813073,3.540386,0.824469,40.967551
0.000000,0.000000,1.684743,4.157749,0.000000,2.213698,3.622268,0.068387,13.724377
0.000000,0.000000,2.073444,2.373093,0.000000,0.898242,2.883281,0.621230,11.876668
0.000000,0.000000,1.764682,2.467292,0.000000,2.193851,2.887378,0.549323,9.988658
0.000000,0.000000,1.838786,2.316238,0.000000,1.562695,3.207673,0.549051,11.179191
0.000000,0.000000,1.738042,2.348214,0.000000,2.084427,3.357023,0.552408,10.855651
0.000000,0.000000,1.772352,2.341326,0.000000,2.103900,3.341315,0.487818,42.108712
0.000000,0.000000,1.795283,2.733023,0.000000,1.534910,3.080420,0.429098,11.878953
0.000000,0.000000,1.621756,2.085628,0.000000,1.803270,3.351997,0.050775,10.058498
0.000000,0.000000,1.736492,2.244434,0.000000,1.011950,3.267625,0.562962,10.624166
0.000000,0.000000,1.966073,2.326961,0.000000,1.980764,3.433706,0.053367,10.456649
0.000000,0.000000,1.610052,2.335569,0.000000,1.234488,3.022070,0.589424,10.805874
0.000000,0.000000,1.543568,2.332573,0.000000,3.405706,4.534116,0.069285,10.022950
0.000000,0.000000,1.624868,2.303141,0.000000,1.329316,3.159000,0.630866,42.982820
0.000000,0.000000,1.991575,3.462292,0.000000,3.870106,3.406688,0.062388,12.008107
0.000000,0.000000,1.696816,2.276861,0.000000,1.498643,2.910930,0.654630,12.705202
0.000000,0.000000,1.669649,3.408329,0.000000,3.764649,3.841301,0.060755,11.568174
0.000000,0.000000,1.627750,2.514264,0.000000,1.094578,3.495173,0.708222,13.281512
0.000000,0.000000,1.586470,3.168834,0.000000,2.937916,3.999653,0.072413,11.476706
0.000000,0.000000,1.797645,3.632326,0.000000,1.156655,3.453609,0.803075,37.638713
0.000000,0.000000,2.631505,3.413933,0.000000,2.495328,3.964000,0.074755,13.157460
0.000000,0.000000,1.689495,2.723083,0.000000,1.222547,3.317825,0.793454,12.604207
0.000000,0.000000,1.568389,3.358447,0.000000,2.643360,4.112527,0.071189,11.874162
0.000000,0.000000,1.820565,3.199928,0.000000,1.392641,3.598709,0.073027,13.482852
0.000000,0.000000,1.608363,2.869051,0.000000,0.898701,37.319702,0.866184,11.074115
0.000000,0.000000,1.723431,3.081598,0.000000,2.460006,4.294929,0.066996,45.570254
0.000000,0.000000,1.734507,3.870109,0.000000,1.265259,3.422201,0.073927,14.084183
0.000000,0.000000,1.670959,3.949971,0.000000,0.870496,2.576145,0.694728,12.004619
0.000000,0.000000,1.757812,3.589631,0.000000,2.425026,3.546193,0.062956,10.855699
0.000000,0.000000,1.629819,2.946136,0.000000,1.223391,3.201048,0.770458,12.051311
0.000000,0.000000,1.560289,2.984698,0.000000,3.990368,4.780849,0.089328,11.312644
0.000000,0.000000,1.998681,3.595783,0.000000,1.298548,3.294508,0.602718,47.651689
0.000000,0.000000,2.349712,2.830685,0.000000,1.786951,3.901391,0.053364,11.875178
0.000000,0.000000,1.716393,2.371766,0.000000,0.888214,3.072090,0.585377,11.194067
0.000000,0.000000,1.655743,2.320986,0.000000,1.821043,3.267186,0.052504,9.841886
0.000000,0.000000,1.666879,2.334662,0.000000,0.931407,2.834344,0.537488,10.555385
0.000000,0.000000,1.570532,2.261264,0.000000,1.508587,3.277725,0.492848,9.400923
0.000000,0.000000,1.647708,2.584002,0.000000,2.218810,3.521668,0.057950,10.895983
0.000000,0.000000,2.591735,2.479115,0.000000,1.332143,3.612351,1.004523,37.385849
0.000000,0.000000,1.666512,3.738113,0.000000,1.908594,2.887901,0.644678,12.989438
0.000000,0.000000,1.717902,2.741314,0.000000,1.982068,3.812090,0.065633,11.486755
0.000000,0.000000,1.657309,2.892253,0.000000,0.923021,3.385853,0.763724,11.989935
0.000000,0.000000,1.602587,2.736252,0.000000,2.541587,3.353564,0.073213,10.775175
0.000000,0.000000,2.270352,2.862630,0.000000,1.270520,3.391794,0.814898,12.655756
0.000000,0.000000,2.109967,2.733316,0.000000,2.440938,3.992566,0.064884,37.894486
0.000000,0.000000,1.688251,2.842989,0.000000,1.062373,3.677339,0.070077,12.593477
0.000000,0.000000,1.619129,2.401153,0.000000,1.034805,2.922099,0.823501,10.246010
0.000000,0.000000,1.711612,2.773812,0.000000,2.378996,3.207596,0.062929,10.761607
0.000000,0.000000,1.734315,2.528463,0.000000,1.113866,3.026179,0.067424,11.311324
0.000000,0.000000,1.618919,2.788562,0.000000,0.954152,2.176913,0.857256,10.043037
0.000000,0.000000,1.601187,2.791718,0.000000,3.541894,4.293571,0.082284,9.785923
0.000000,0.000000,1.572880,2.635036,0.000000,2.933077,3.464091,0.077362,42.991068
0.000000,0.000000,1.866188,3.094311,0.000000,2.631925,2.445037,0.923974,12.938442
0.000000,0.000000,1.585134,2.751027,0.000000,4.508649,4.234193,0.073763,11.896868
0.000000,0.000000,1.738742,2.924348,0.000000,1.119661,3.152458,0.806847,15.116920
0.000000,0.000000,1.542921,3.292313,0.000000,2.581382,3.412929,0.074819,11.463484
0.000000,0.000000,1.761433,3.839454,0.000000,1.631096,3.261064,0.784806,13.297969
0.000000,0.000000,2.897610,5.051539,0.000000,3.011326,3.233928,0.063520,36.218359
0.000000,0.000000,1.671865,2.705781,0.000000,1.197086,3.435153,0.655629,12.267355
0.000000,0.000000,2.372307,2.593610,0.000000,2.444615,4.240795,0.063024,11.676819
0.000000,0.000000,1.812268,2.458590,0.000000,1.222899,3.257414,0.609900,12.507134
0.000000,0.000000,1.514431,2.440346,0.000000,2.599371,3.594873,0.062644,10.418841
0.000000,0.000000,2.679865,2.403986,0.000000,1.247305,3.208796,0.688207,12.898833
0.000000,0.000000,2.179968,3.112422,0.000000,2.628200,3.639093,0.592153,11.944078
0.000000,0.000000,2.811635,2.466757,0.000000,1.996639,4.107940,0.064236,32.094913
0.000000,0.000000,3.835099,2.968559,0.000000,1.341979,3.522187,0.065093,14.561125
0.000000,0.000000,1.872218,2.406781,0.000000,1.372887,2.892009,0.644484,10.600853
0.000000,0.000000,2.808283,2.724803,0.000000,2.237684,3.539110,0.059201,11.965955
0.000000,0.000000,3.095782,2.413163,0.000000,1.154901,3.160344,0.625308,12.742832
0.000000,0.000000,2.715388,2.459775,0.000000,2.370587,36.984746,0.073998,11.529499
0.000000,0.000000,3.511537,2.516010,0.000000,1.320159,3.372793,0.655494,47.008450
0.000000,0.000000,1.682677,2.583679,0.000000,2.661190,3.665846,0.063761,11.067823
0.000000,0.000000,2.034469,2.491912,0.000000,1.193505,3.523715,0.612357,12.460678
0.000000,0.000000,2.016023,2.762907,0.000000,2.390788,4.070821,0.057927,11.620878
0.000000,0.000000,1.743809,2.812593,0.000000,1.023416,3.202317,0.656315,12.659577
0.000000,0.000000,1.593030,3.109779,0.000000,2.541892,38.489809,0.083702,11.029306
0.000000,0.000000,1.891652,2.575562,0.000000,1.596372,4.275983,0.740753,47.235883
0.000000,0.000000,2.308177,3.144249,0.000000,2.011802,3.507486,0.056842,13.755607
0.000000,0.000000,1.666590,2.268084,0.000000,1.107294,3.188987,0.488271,10.918200
0.000000,0.000000,1.542492,2.283188,0.000000,1.913863,3.517678,0.520170,9.955993
0.000000,0.000000,1.492957,2.471794,0.000000,2.019976,3.815193,0.470572,11.372069
0.000000,0.000000,1.829588,2.399376,0.000000,2.063818,3.733612,0.449675,11.996725
0.000000,0.000000,1.513281,2.801180,0.000000,2.507402,4.807262,0.059916,12.073705
0.000000,0.000000,2.272008,2.350743,0.000000,1.758443,4.059162,0.579775,44.901498
0.000000,0.000000,1.921302,3.214780,0.000000,4.740107,5.451134,0.068724,13.118758
0.000000,0.000000,1.742617,3.177188,0.000000,1.425693,4.192508,0.628817,17.070745
0.000000,0.000000,2.482661,3.418581,0.000000,2.436219,4.183753,0.064705,13.725882
0.000000,0.000000,2.448177,2.663516,0.000000,1.421944,4.202272,34.005054,13.489254
0.000000,0.000000,1.709821,3.143157,0.000000,4.214409,4.467770,0.079253,46.226763
0.000000,0.000000,1.856616,2.546948,0.000000,1.400561,4.227063,0.574672,14.866618
0.000000,0.000000,1.568751,4.169119,0.000000,2.659655,5.049498,0.090167,13.434757
0.000000,0.000000,3.443817,2.365729,0.000000,1.516541,3.783914,0.062506,15.232593
0.000000,0.000000,1.645642,2.324922,0.000000,1.234034,3.217014,0.680299,10.832804
0.000000,0.000000,2.478513,2.523682,0.000000,2.504494,3.754934,0.060873,11.651630
0.000000,0.000000,3.528624,2.805230,0.000000,1.534717,3.472712,0.803729,14.350613
0.000000,0.000000,1.613792,2.637543,0.000000,3.065614,4.308636,0.073683,34.056638
0.000000,0.000000,1.666816,2.889976,0.000000,1.365578,3.686625,0.761046,13.690325
0.000000,0.000000,1.932670,2.744648,0.000000,2.493552,4.324459,0.066438,12.053044
0.000000,0.000000,1.775999,2.528545,0.000000,1.310862,3.579979,0.560389,12.858344
0.000000,0.000000,1.741315,2.428091,0.000000,2.122327,3.149293,0.055919,11.075350
0.000000,0.000000,2.099712,2.335822,0.000000,1.582313,4.053914,0.611659,11.243210
0.000000,0.000000,1.725995,2.735461,0.000000,2.346794,3.949795,0.062598,42.618819
0.000000,0.000000,1.893377,2.884904,0.000000,1.280219,4.199495,0.675780,12.760232
0.000000,0.000000,1.997804,2.698938,0.000000,2.613943,4.053068,0.062936,12.376439
0.000000,0.000000,1.547303,2.586880,0.000000,1.246974,3.668276,0.559870,12.478889
0.000000,0.000000,1.669635,2.525762,0.000000,2.292254,3.966469,0.060274,11.144431
0.000000,0.000000,1.719338,2.653332,0.000000,1.352628,3.847567,1.004628,12.288091
0.000000,0.000000,1.680160,2.652483,0.000000,2.401057,4.480365,0.079389,12.014866
0.000000,0.000000,1.788385,2.536701,0.000000,1.512997,4.198421,0.070720,36.007617
0.000000,0.000000,1.797045,4.914816,0.000000,1.279374,3.436619,0.736327,14.175317
0.000000,0.000000,3.867216,2.535110,0.000000,3.401122,6.179548,0.103574,13.263264
0.000000,0.000000,3.262307,3.147192,0.000000,1.439155,3.754903,0.072962,17.908105
0.000000,0.000000,1.750128,2.565757,0.000000,1.046055,3.159026,0.760981,11.054837
0.000000,0.000000,1.792740,2.610134,0.000000,4.455394,6.646493,0.122869,10.871419
0.000000,0.000000,1.811999,3.198848,0.000000,1.409816,3.635530,0.661573,47.880142
0.000000,0.000000,2.665350,3.471126,0.000000,2.716521,3.947855,0.065018,13.384513
0.000000,0.000000,1.654194,2.391832,0.000000,1.124922,3.682487,0.067405,12.303874
0.000000,0.000000,1.813475,2.525455,0.000000,1.104223,2.766826,0.745080,10.630979
0.000000,0.000000,3.416110,2.589006,0.000000,2.377017,4.422664,0.066136,12.149707
0.000000,0.000000,2.675567,2.734699,0.000000,1.355085,3.827324,0.741372,14.027458
0.000000,0.000000,1.921226,2.552534,0.000000,3.517373,6.096517,0.077948,38.279245
0.000000,0.000000,1.721901,3.700799,0.000000,1.365672,3.866852,0.628938,17.066288
0.000000,0.000000,1.639234,2.905158,0.000000,3.013155,4.518747,0.070567,11.828261
0.000000,0.000000,1.687930,2.623538,0.000000,1.577217,4.289717,0.658738,13.452771
0.000000,0.000000,1.860663,2.553762,0.000000,2.349035,4.642622,0.068380,12.437461
0.000000,0.000000,1.782706,2.415812,0.000000,1.732663,4.664651,0.664196,12.831190
0.000000,0.000000,1.761632,2.750805,0.000000,2.452392,4.556059,0.065405,44.812937
0.000000,0.000000,1.839654,3.856718,0.000000,1.451923,3.956002,0.062133,14.438273
0.000000,0.000000,1.824935,2.544204,0.000000,1.215857,3.397457,0.750041,11.341210
0.000000,0.000000,1.586848,2.585590,0.000000,2.716135,4.683674,0.069968,11.110314
0.000000,0.000000,1.569437,2.973081,0.000000,1.292681,3.713972,0.689621,13.635177
0.000000,0.000000,1.914783,2.986394,0.000000,2.744864,4.042872,0.063563,12.093540
0.000000,0.000000,1.499535,2.695295,0.000000,2.382600,3.787611,0.627605,39.014235
0.000000,0.000000,1.791444,3.542822,0.000000,4.314773,6.521640,0.096369,13.543937
